FAC_NO,FAC_NAME,Year,Gross_Outpatient_Percentage,Gross_Inpatient_Percentage,TYPE_CARE,HSA name,DSH hosp,lic bed size,TEACH_RURL,DAY_TOT,adj pat days,DIS_TOT,county name,COUNTY,OSHPD_ID,HOSPITAL,FY_Score,CY_Score
106191230.0,martin luther king jr community hospital,2015,18.10744763943077,81.89255236056923,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,100-149,ALL_OTHER,87.0,106.23676694914,38.0,Los Angeles,LOS ANGELES,191230.0,martin luther king jr community hospital,1.1595027350427345,
106450936.0,mayers memorial hospital,2015,52.407315774873865,47.59268422512614,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,DSH,100-149,Rural,28682.0,60265.5649013753,515.0,Shasta,SHASTA,450936.0,mayers memorial hospital,0.9217014256619146,
106240924.0,memorial hospital los banos,2015,76.83396813710426,23.16603186289574,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,DSH,1-49,Rural,3523.0,15207.6109575014,1576.0,Merced,MERCED,240924.0,memorial hospital los banos,0.8872195043597978,
106500939.0,memorial hospital modesto,2015,38.0474022136531,61.9525977863469,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,Non-DSH,300-499,ALL_OTHER,78035.0,125959.205567321,16758.0,Stanislaus,,,,,
106190521.0,memorial hospital of gardena,2015,27.66210959031177,72.33789040968823,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,150-199,ALL_OTHER,47303.0,65391.732786369306,6361.0,Los Angeles,LOS ANGELES,190521.0,memorial hospital of gardena,1.1766129852744316,
106231013.0,mendocino coast district hospital,2015,68.89197329720871,31.108026702791296,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,1-49,Rural,4790.0,15397.9551508171,1276.0,Mendocino,,,,,
106334018.0,menifee valley medical center,2015,32.611445587020015,67.38855441297999,GENERAL ACUTE,12 - INLAND COUNTIES,Non-DSH,50-99,ALL_OTHER,11337.0,16823.33164549429,2947.0,Riverside,,,,,
106414018.0,menlo park surgical hospital,2015,76.76519665661549,23.23480334338451,GENERAL ACUTE,04 - WEST BAY,Non-DSH,1-49,ALL_OTHER,312.0,1342.8131729328095,185.0,San Mateo,SAN MATEO,414018.0,menlo park surgical hospital,1.4467908108108107,
106340947.0,mercy general hospital,2015,25.720499213814684,74.27950078618531,GENERAL ACUTE,02 - GOLDEN EMPIRE,Non-DSH,300-499,ALL_OTHER,75409.0,101520.606899427,16160.0,Sacramento,SACRAMENTO,340947.0,mercy general hospital,1.8406035744536677,
106150761.0,mercy hospital  bakersfield,2015,37.355747043494965,62.64425295650503,GENERAL ACUTE,09 - CENTRAL,Non-DSH,200-299,ALL_OTHER,47862.0,76402.8585882114,12268.0,Kern,KERN,150761.0,mercy hospital  bakersfield,1.1080088088160662,
106344029.0,mercy hospital  folsom,2015,44.81042980230349,55.18957019769651,GENERAL ACUTE,02 - GOLDEN EMPIRE,Non-DSH,100-149,ALL_OTHER,22779.0,41274.102911841,7191.0,Sacramento,,,,,
106240942.0,mercy medical center  merced,2015,44.16657797467337,55.83342202532663,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,DSH,150-199,ALL_OTHER,41981.0,75189.7313063795,10755.0,Merced,MERCED,240942.0,mercy medical center  merced,1.0903453247143717,
106450949.0,mercy medical center  redding,2015,40.14645994066458,59.85354005933543,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,200-299,ALL_OTHER,60174.0,100535.406828647,13062.0,Shasta,SHASTA,450949.0,mercy medical center  redding,1.5413952988537112,
106470871.0,mercy medical center mt shasta,2015,63.953806331954645,36.046193668045355,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,1-49,Rural,2704.0,7501.48552410701,1042.0,Siskiyou,SISKIYOU,470871.0,mercy medical center mt shasta,1.231659901800327,
106340950.0,mercy san juan hospital,2015,26.456503538641496,73.5434964613585,GENERAL ACUTE,02 - GOLDEN EMPIRE,Non-DSH,300-499,ALL_OTHER,107793.0,146570.40416434,25036.0,Sacramento,,,,,
106340951.0,methodist hospital  sacramento,2015,34.90085758178239,65.09914241821761,GENERAL ACUTE,02 - GOLDEN EMPIRE,DSH,300-499,ALL_OTHER,96434.0,148134.055868935,11345.0,Sacramento,,,,,
106190529.0,methodist hospital of southern california,2015,25.150959457486,74.849040542514,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,300-499,ALL_OTHER,74699.0,99799.5424638359,16574.0,Los Angeles,,,,,
106410852.0,millspeninsula medical center,2015,46.98123242689311,53.018767573106885,GENERAL ACUTE,04 - WEST BAY,Non-DSH,300-499,ALL_OTHER,63195.0,119193.64197378077,13499.0,San Mateo,SAN MATEO,410852.0,millspeninsula medical center,1.318645383472249,
106190681.0,miracle mile medical center,2015,14.936608791338418,85.06339120866159,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,1-49,ALL_OTHER,515.0,605.430835383342,226.0,Los Angeles,,,,,
106190524.0,mission community hospital  panorama,2015,19.079791613867027,80.92020838613297,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,100-149,ALL_OTHER,41335.0,51081.1833340304,7735.0,Los Angeles,,,,,
106301262.0,mission hospital regional medical center,2015,37.51923300668765,62.48076699331234,GENERAL ACUTE,13 - ORANGE COUNTY,Non-DSH,500+,ALL_OTHER,85717.0,137189.417039606,19871.0,Orange,,,,,
106250956.0,modoc medical center,2015,64.14656185821416,35.853438141785844,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,50-99,Rural,15994.0,44609.3898631149,233.0,Modoc,MODOC,250956.0,modoc medical center,0.8941777777777782,
106250956.0,modoc medical center,2015,64.14656185821416,35.853438141785844,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,50-99,Rural,15994.0,44609.3898631149,233.0,Modoc,MODOC,254005.0,modoc medical center,,
106190541.0,monrovia memorial hospital,2015,3.597839733129128,96.40216026687088,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,1-49,ALL_OTHER,12640.0,13111.739368711847,787.0,Los Angeles,LOS ANGELES,190541.0,monrovia memorial hospital,2.539772378516625,
106361166.0,montclair hospital medical center,2015,35.62891880168127,64.37108119831873,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,100-149,ALL_OTHER,9856.0,15311.223326566436,3226.0,San Bernardino,SAN BERNARDINO,361166.0,montclair hospital medical center,1.1171054664558393,
106190547.0,monterey park hospital,2015,33.92412688752074,66.07587311247926,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,100-149,ALL_OTHER,18394.0,27837.694961197663,5490.0,Los Angeles,LOS ANGELES,190547.0,monterey park hospital,0.8249299125756561,
106190552.0,motion picture and television hospital,2015,19.000806538919328,80.99919346108068,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,300-499,ALL_OTHER,61980.0,76519.2804417007,118.0,Los Angeles,LOS ANGELES,190552.0,motion picture and television hospital,1.120124193548387,
106361266.0,mountains community hospital,2015,73.85357844712297,26.146421552877026,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,1-49,Rural,8626.0,32991.1302873905,359.0,San Bernardino,SAN BERNARDINO,361266.0,mountains community hospital,0.9675462809917357,
106274043.0,natividad medical center,2015,32.04813671430103,67.95186328569896,GENERAL ACUTE,08 - MID-COAST,DSH,150-199,ALL_OTHER,33391.0,49139.1970513153,8072.0,Monterey,MONTEREY,274043.0,natividad medical center,1.0840780111121582,
106481357.0,northbay medical center,2015,47.65970384001063,52.340296159989364,GENERAL ACUTE,03 - NORTH BAY,DSH,150-199,ALL_OTHER,36384.0,69514.318162787,8092.0,Solano,SOLANO,481357.0,northbay medical center,1.3767734563903273,
106141273.0,northern inyo hospital,2015,66.73085147988044,33.26914852011956,GENERAL ACUTE,12 - INLAND COUNTIES,Non-DSH,1-49,Rural,3804.0,11434.0167067983,1069.0,Inyo,INYO,141273.0,northern inyo hospital,0.9894968774395003,
106190568.0,northridge hospital medical center,2015,30.021908418058462,69.97809158194154,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,300-499,ALL_OTHER,64542.0,92231.7235879802,14400.0,Los Angeles,LOS ANGELES,190568.0,northridge hospital medical center,1.348162990629711,
106214034.0,novato community hospital,2015,54.29417888747054,45.70582111252946,GENERAL ACUTE,04 - WEST BAY,Non-DSH,1-49,ALL_OTHER,5642.0,12344.160683842,1620.0,Marin,MARIN,214034.0,novato community hospital,1.4351033501896326,
106500967.0,oak valley district hospital,2015,69.77823986378523,30.22176013621477,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,DSH,150-199,Rural,40246.0,133168.947866055,1162.0,Stanislaus,,,,,
106430837.0,oconnor hospital,2015,39.258551435507975,60.74144856449203,GENERAL ACUTE,07 - SANTA CLARA,Non-DSH,300-499,ALL_OTHER,47729.0,78577.3160304597,10835.0,Santa Clara,SANTA CLARA,430837.0,oconnor hospital,1.1453100184105562,
106560501.0,ojai valley community hospital,2015,50.34967710196809,49.65032289803191,GENERAL ACUTE,10 - SANTA BARBARA / VENTURA,DSH,50-99,Rural,24388.0,49119.5194240453,913.0,Ventura,,,,,
106190534.0,olympia medical center,2015,27.52247086132602,72.47752913867399,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,200-299,ALL_OTHER,28068.0,38726.48575849825,5788.0,Los Angeles,LOS ANGELES,190534.0,olympia medical center,1.5257015592151382,
106300225.0,orange coast memorial medical center,2015,35.4772077431926,64.5227922568074,GENERAL ACUTE,13 - ORANGE COUNTY,Non-DSH,200-299,ALL_OTHER,43839.0,67943.4328035839,12279.0,Orange,,,,,
106301566.0,orange county global medical center,2015,29.642947170123247,70.35705282987675,GENERAL ACUTE,13 - ORANGE COUNTY,DSH,200-299,ALL_OTHER,35421.0,50344.6329476704,10574.0,Orange,ORANGE,301566.0,orange county global medical center,1.4175929403701162,
106040937.0,oroville hospital,2015,37.30110492109054,62.69889507890946,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,DSH,100-149,ALL_OTHER,41493.0,66178.199707952,11873.0,Butte,BUTTE,40937.0,oroville hospital,1.3362604978709474,
106190307.0,pacific alliance medical center,2015,30.04064298909064,69.95935701090936,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,100-149,ALL_OTHER,28522.0,40769.3855670405,6747.0,Los Angeles,LOS ANGELES,190307.0,pacific alliance medical center,0.9346059648365881,
106190696.0,pacifica hospital of the valley,2015,16.273782440140945,83.72621755985905,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,200-299,ALL_OTHER,54185.0,64716.8850799465,4653.0,Los Angeles,LOS ANGELES,190696.0,pacifica hospital of the valley,0.9671177083333331,
106196405.0,palmdale regional medical center,2015,39.63367696864152,60.36632303135848,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,150-199,ALL_OTHER,37344.0,61862.3068703405,8519.0,Los Angeles,LOS ANGELES,196405.0,palmdale regional medical center,1.4625756348246675,
106331288.0,palo verde hospital,2015,61.82925443116384,38.17074556883616,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,50-99,Rural,3312.0,8676.80196088186,964.0,Riverside,RIVERSIDE,331288.0,palo verde hospital,0.9582159068865183,
106370755.0,palomar health downtown campus,2015,37.06984962372041,62.93015037627959,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,Non-DSH,500+,ALL_OTHER,97573.0,155049.685113701,26945.0,San Diego,SAN DIEGO,370755.0,palomar health downtown campus,1.3557334533280538,
106370759.0,paradise valley hospital,2015,25.862961597608574,74.13703840239143,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,200-299,ALL_OTHER,57163.0,77104.5097455041,10490.0,San Diego,SAN DIEGO,370759.0,paradise valley hospital,1.1175391533359347,
106331293.0,parkview community hospital,2015,25.063765215384382,74.93623478461562,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,150-199,ALL_OTHER,42095.0,56174.42632524965,10059.0,Riverside,,,,,
106491001.0,petaluma valley hospital,2015,56.07376800365411,43.92623199634589,GENERAL ACUTE,03 - NORTH BAY,Non-DSH,50-99,ALL_OTHER,9202.0,20948.7579102289,2583.0,Sonoma,SONOMA,491001.0,petaluma valley hospital,1.154490689886136,
106130760.0,pioneers memorial healthcare district,2015,61.879645648548085,38.120354351451915,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,100-149,ALL_OTHER,17190.0,45094.0194351716,5598.0,Imperial,IMPERIAL,130760.0,pioneers memorial healthcare district,0.9229696973754687,
106301297.0,placentia linda hospital,2015,58.62029035204189,41.379709647958116,GENERAL ACUTE,13 - ORANGE COUNTY,Non-DSH,100-149,ALL_OTHER,11030.0,26655.576111671136,3393.0,Orange,,,,,
106320986.0,plumas district hospital,2015,84.92212231375818,15.077877686241814,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,1-49,Rural,1224.0,8117.85335755091,455.0,Plumas,PLUMAS,320986.0,plumas district hospital,0.8846383333333327,
106370977.0,pomerado hospital,2015,39.8398193293767,60.1601806706233,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,Non-DSH,200-299,ALL_OTHER,67234.0,111758.307987979,7780.0,San Diego,,,,,
106190630.0,pomona valley hospital medical center,2015,35.283560391662775,64.71643960833723,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,300-499,ALL_OTHER,92072.0,142269.87849952525,21513.0,Los Angeles,LOS ANGELES,190630.0,pomona valley hospital medical center,1.180628590848925,
106190631.0,presbyterian intercommunity hospital,2015,46.42595458308346,53.57404541691654,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,500+,ALL_OTHER,87473.0,163274.95771372068,19842.0,Los Angeles,,,,,
106190468.0,promise hospital of east los angeles,2015,0.12005316436769019,99.87994683563231,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,200-299,ALL_OTHER,57347.0,57415.9296403844,1856.0,Los Angeles,,,,,
106190385.0,providence holy cross medical center,2015,27.556822387790042,72.44317761220995,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,300-499,ALL_OTHER,94969.0,131094.4703563,18060.0,Los Angeles,LOS ANGELES,190385.0,providence holy cross medical center,1.3292446136683325,
106190680.0,providence little company of mary mc  san pedro,2015,23.060449664168992,76.93955033583102,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,300-499,ALL_OTHER,76011.0,98793.1430171115,7786.0,Los Angeles,LOS ANGELES,190680.0,providence little company of mary mc  san pedro,1.2281714797611138,
106190470.0,providence little company of mary mc  torrance,2015,29.319018370316652,70.68098162968334,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,300-499,ALL_OTHER,97980.0,138622.862530891,22335.0,Los Angeles,,,,,
106190756.0,providence st johns health center,2015,27.029050325049948,72.97094967495006,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,200-299,ALL_OTHER,53473.0,73279.84662142415,12636.0,Los Angeles,,,,,
106190758.0,providence st joseph medical center,2015,30.25748299592632,69.74251700407368,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,300-499,ALL_OTHER,73161.0,104901.576746544,17376.0,Los Angeles,,,,,
106190517.0,providence tarzana medical center,2015,28.35323308320248,71.64676691679752,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,200-299,ALL_OTHER,55988.0,78144.4891505267,13734.0,Los Angeles,,,,,
106281047.0,queen of the valley hospital,2015,47.29142934361732,52.70857065638269,GENERAL ACUTE,03 - NORTH BAY,Non-DSH,200-299,ALL_OTHER,29090.0,55190.265335866,6328.0,Napa,,,,,
106370673.0,rady childrens hospital  san diego,2015,36.31888793267937,63.68111206732063,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,500+,Teaching,105412.0,165531.028868597,19790.0,San Diego,SAN DIEGO,370673.0,rady childrens hospital  san diego,1.5536799686536218,
106361308.0,redlands community hospital,2015,42.584838812818774,57.415161187181226,GENERAL ACUTE,12 - INLAND COUNTIES,Non-DSH,200-299,ALL_OTHER,46162.0,80400.3664633207,12236.0,San Bernardino,SAN BERNARDINO,361308.0,redlands community hospital,1.2856882418970113,
106121051.0,redwood memorial hospital,2015,58.30368549944325,41.69631450055675,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,DSH,1-49,Rural,5299.0,12708.5572513351,1449.0,Humboldt,,,,,
106430705.0,regional medical center of san jose,2015,25.64357321006109,74.35642678993891,GENERAL ACUTE,07 - SANTA CLARA,Non-DSH,200-299,ALL_OTHER,72922.0,98070.8771899553,14153.0,Santa Clara,SANTA CLARA,430705.0,regional medical center of san jose,1.5226677224736054,
106580996.0,rideout memorial hospital,2015,41.60224852751491,58.39775147248509,GENERAL ACUTE,02 - GOLDEN EMPIRE,DSH,200-299,ALL_OTHER,50436.0,86366.33899126,10973.0,Yuba,,,,,
106150782.0,ridgecrest regional hospital,2015,66.3915856553534,33.60841434464661,GENERAL ACUTE,09 - CENTRAL,Non-DSH,150-199,Rural,38048.0,113209.74447002,2054.0,Kern,KERN,150782.0,ridgecrest regional hospital,0.9874132719601071,
106331312.0,riverside community hospital,2015,29.721252437906,70.278747562094,GENERAL ACUTE,12 - INLAND COUNTIES,Non-DSH,300-499,ALL_OTHER,108422.0,154274.23475952662,23009.0,Riverside,RIVERSIDE,331312.0,riverside community hospital,1.3810432407154836,
106334487.0,riverside county regional medical center,2015,26.22920416637644,73.77079583362357,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,300-499,Teaching,103339.0,140081.178238963,18050.0,Riverside,,,,,
106190796.0,ronald reagan ucla medical center,2015,30.752940194646598,69.2470598053534,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,300-499,Teaching,166502.0,240446.309876579,23990.0,Los Angeles,LOS ANGELES,190796.0,ronald reagan ucla medical center,2.109772306964645,
106301317.0,saddleback memorial medical center,2015,37.85241022731333,62.14758977268667,GENERAL ACUTE,13 - ORANGE COUNTY,Non-DSH,300-499,ALL_OTHER,52232.0,84045.0936086913,14250.0,Orange,,,,,
106270875.0,salinas valley memorial hospital,2015,35.13637983006154,64.86362016993846,GENERAL ACUTE,08 - MID-COAST,Non-DSH,200-299,ALL_OTHER,44039.0,67894.7611690817,10116.0,Monterey,,,,,
106361318.0,san antonio regional hospital,2015,39.91599509129124,60.08400490870876,GENERAL ACUTE,12 - INLAND COUNTIES,Non-DSH,200-299,ALL_OTHER,55977.0,93164.5619912505,16001.0,San Bernardino,SAN BERNARDINO,361318.0,san antonio regional hospital,1.3861582582751635,
106190673.0,san dimas community hospital,2015,34.56196913587684,65.43803086412315,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,100-149,ALL_OTHER,15006.0,22931.6191239904,3589.0,Los Angeles,LOS ANGELES,190673.0,san dimas community hospital,1.2393035127478749,
106380939.0,san francisco general hospital medical center,2015,37.35760074093595,62.64239925906405,GENERAL ACUTE,04 - WEST BAY,DSH,500+,Teaching,104806.0,167308.406510045,16241.0,San Francisco,,,,,
106190200.0,san gabriel valley medical center,2015,26.579543278876187,73.42045672112381,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,200-299,ALL_OTHER,59380.0,80876.6420856597,9336.0,Los Angeles,LOS ANGELES,190200.0,san gabriel valley medical center,1.0836668214226497,
106331326.0,san gorgonio memorial hospital,2015,51.773157226109014,48.226842773890986,GENERAL ACUTE,12 - INLAND COUNTIES,DSH,50-99,Rural,15601.0,32349.2045148891,3818.0,Riverside,RIVERSIDE,331326.0,san gorgonio memorial hospital,1.149608061790973,
106150788.0,san joaquin community hospital,2015,36.43867800238078,63.56132199761922,GENERAL ACUTE,09 - CENTRAL,Non-DSH,200-299,ALL_OTHER,68210.0,107313.689923811,17972.0,Kern,,,,,
106391010.0,san joaquin general hospital,2015,33.69176611781442,66.30823388218559,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,DSH,150-199,Teaching,40930.0,61726.8740300385,9211.0,San Joaquin,SAN JOAQUIN,391010.0,san joaquin general hospital,1.2537528570074867,
106013619.0,san leandro hospital,2015,42.11375559148297,57.88624440851703,GENERAL ACUTE,05 - EAST BAY,Non-DSH,50-99,ALL_OTHER,11923.0,20597.2940926285,2910.0,Alameda,ALAMEDA,13619.0,san leandro hospital,1.4804778743315514,
106410782.0,san mateo medical center,2015,70.1804007259333,29.819599274066704,GENERAL ACUTE,04 - WEST BAY,DSH,500+,ALL_OTHER,130862.0,438845.602173491,4224.0,San Mateo,SAN MATEO,410782.0,san mateo medical center,1.1582999728260868,
106074017.0,san ramon regional medical center,2015,42.09098336773231,57.90901663226769,GENERAL ACUTE,05 - EAST BAY,Non-DSH,100-149,ALL_OTHER,17748.0,30648.076987221,4720.0,Contra Costa,CONTRA COSTA,74017.0,san ramon regional medical center,1.3022667041619804,
106420514.0,santa barbara cottage hospital,2015,28.834668978297216,71.16533102170278,GENERAL ACUTE,10 - SANTA BARBARA / VENTURA,Non-DSH,300-499,Teaching,86201.0,121127.800239855,17748.0,Santa Barbara,SANTA BARBARA,420514.0,santa barbara cottage hospital,1.4506751627390626,
106430883.0,santa clara valley medical center,2015,41.10068276967076,58.89931723032924,GENERAL ACUTE,07 - SANTA CLARA,DSH,500+,Teaching,128657.0,218435.4692888531,23233.0,Santa Clara,SANTA CLARA,430883.0,santa clara valley medical center,1.227891700003739,
106190687.0,santa monica  ucla med ctr and orthopaedic,2015,25.307549582454786,74.6924504175452,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,200-299,Teaching,77869.0,104252.838894289,16461.0,Los Angeles,,,,,
106491064.0,santa rosa memorial hospital,2015,40.221423842891674,59.77857615710833,GENERAL ACUTE,03 - NORTH BAY,Non-DSH,200-299,ALL_OTHER,65479.0,109535.897656562,12000.0,Sonoma,,,,,
106420522.0,santa ynez valley cottage hospital,2015,83.61708916164903,16.382910838350977,GENERAL ACUTE,10 - SANTA BARBARA / VENTURA,Non-DSH,1-49,Rural,787.0,4803.78613889359,246.0,Santa Barbara,SANTA BARBARA,420522.0,santa ynez valley cottage hospital,1.016593333333333,
106371394.0,scripps memorial hospital  encinitas,2015,28.456911244764736,71.54308875523526,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,Non-DSH,150-199,ALL_OTHER,44956.0,62837.6559947033,10951.0,San Diego,SAN DIEGO,371394.0,scripps memorial hospital  encinitas,1.2841397812713595,
106370771.0,scripps memorial hospital  la jolla,2015,26.43350557884237,73.56649442115763,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,Non-DSH,300-499,ALL_OTHER,68834.0,93567.051878176,15899.0,San Diego,SAN DIEGO,370771.0,scripps memorial hospital  la jolla,1.59148274887734,
106370744.0,scripps mercy hospital,2015,24.938650980503308,75.06134901949669,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,500+,Teaching,138566.0,184603.663283494,32292.0,San Diego,SAN DIEGO,370744.0,scripps mercy hospital,1.3596006906814144,
106321016.0,seneca healthcare district,2015,77.08154428649738,22.918455713502613,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,1-49,Rural,6066.0,26467.751910641,189.0,Plumas,,,,,
106410891.0,sequoia hospital,2015,43.33068721081971,56.66931278918028,GENERAL ACUTE,04 - WEST BAY,Non-DSH,150-199,ALL_OTHER,21305.0,37595.3032627346,5334.0,San Mateo,SAN MATEO,410891.0,sequoia hospital,1.321726204819277,
106410817.0,seton medical center,2015,33.717264701442254,66.28273529855774,GENERAL ACUTE,04 - WEST BAY,Non-DSH,300-499,ALL_OTHER,82845.0,124987.29816571501,6530.0,San Mateo,,,,,
106370875.0,sharp chula vista medical center,2015,32.65181871107237,67.34818128892762,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,300-499,ALL_OTHER,98697.0,146547.3871916216,15549.0,San Diego,SAN DIEGO,370875.0,sharp chula vista medical center,1.3173965505840854,
106370689.0,sharp coronado hospital and healthcare center,2015,39.193565705847945,60.806434294152055,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,150-199,ALL_OTHER,43477.0,71500.6569694242,2101.0,San Diego,SAN DIEGO,370689.0,sharp coronado hospital and healthcare center,1.660800523311133,
106370714.0,sharp grossmont hospital,2015,38.48332784620136,61.51667215379864,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,DSH,500+,ALL_OTHER,125010.0,203213.203223121,27862.0,San Diego,,,,,
106370694.0,sharp memorial hospital,2015,36.70813083167949,63.29186916832052,GENERAL ACUTE,14 - SAN DIEGO / IMPERIAL,Non-DSH,500+,ALL_OTHER,155853.0,246244.900092174,31522.0,San Diego,SAN DIEGO,370694.0,sharp memorial hospital,1.8803633465085652,
106450940.0,shasta regional medical center,2015,38.76248509394177,61.23751490605823,GENERAL ACUTE,01 - NORTHERN CALIFORNIA,Non-DSH,200-299,ALL_OTHER,31933.0,52146.139582879885,6802.0,Shasta,SHASTA,450940.0,shasta regional medical center,1.7744001308329707,
106190708.0,sherman oaks hospital,2015,23.467932323261298,76.5320676767387,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,150-199,ALL_OTHER,34887.0,45584.8130843113,6441.0,Los Angeles,LOS ANGELES,190708.0,sherman oaks hospital,1.6577087600441158,
106190712.0,shriners hospital for children  los angeles,2015,0.0,0.0,GENERAL ACUTE,11 - LOS ANGELES COUNTY,Non-DSH,50-99,ALL_OTHER,149.0,149.0,33.0,Los Angeles,,,,,
106344114.0,shriners hospital for children  northern california,2015,32.8227818924924,67.1772181075076,GENERAL ACUTE,02 - GOLDEN EMPIRE,Non-DSH,50-99,ALL_OTHER,6379.0,9495.7787471808,1190.0,Sacramento,,,,,
106291023.0,sierra nevada memorial hospital,2015,47.81934802182647,52.18065197817353,GENERAL ACUTE,02 - GOLDEN EMPIRE,Non-DSH,100-149,Rural,19046.0,36500.1188715823,4977.0,Nevada,NEVADA,291023.0,sierra nevada memorial hospital,1.169136606815683,
106540798.0,sierra view medical center,2015,53.32705408183944,46.67294591816056,GENERAL ACUTE,09 - CENTRAL,DSH,150-199,ALL_OTHER,36549.0,78308.74885011,6245.0,Tulare,TULARE,540798.0,sierra view medical center,1.03801649619722,
106400524.0,sierra vista regional medical center,2015,32.102961284678145,67.89703871532186,GENERAL ACUTE,08 - MID-COAST,Non-DSH,150-199,ALL_OTHER,22625.0,33322.5136590447,5554.0,San Luis Obispo,,,,,
106190661.0,silver lake medical center,2015,10.482959634373277,89.51704036562673,GENERAL ACUTE,11 - LOS ANGELES COUNTY,DSH,200-299,ALL_OTHER,50589.0,56513.26249546724,6061.0,Los Angeles,,,,,
106560525.0,simi valley hosp and hlth svcs  sycamore,2015,37.90543560276763,62.094564397232375,GENERAL ACUTE,10 - SANTA BARBARA / VENTURA,Non-DSH,100-149,ALL_OTHER,27525.0,44327.5514808617,6367.0,Ventura,,,,,
106491076.0,sonoma valley hospital,2015,59.947327355757515,40.05267264424248,GENERAL ACUTE,03 - NORTH BAY,Non-DSH,50-99,ALL_OTHER,11756.0,29351.3496700199,1547.0,Sonoma,SONOMA,491076.0,sonoma valley hospital,1.3404297619047623,
106554011.0,sonora regional medical center  greenley,2015,60.48151186700861,39.51848813299139,GENERAL ACUTE,06 - NORTH SAN JOAQUIN,Non-DSH,150-199,Rural,44981.0,113822.674209159,4853.0,Tuolumne,,,,,
106301258.0,south coast global medical center,2015,27.22386222578098,72.77613777421902,GENERAL ACUTE,13 - ORANGE COUNTY,DSH,150-199,ALL_OTHER,30097.0,41355.588411922945,3940.0,Orange,ORANGE,301258.0,south coast global medical center,0.9285466498393754,
