COUNTY,OSHPD_ID,HOSPITAL,Year,FY_Score,CY_Score
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,1999,,0.57
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2000,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2001,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2002,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2003,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2004,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2005,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2006,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2007,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2008,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2009,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2010,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2011,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2012,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2013,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2014,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2015,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2016,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2017,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2018,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2019,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2020,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2021,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2022,,
LOS ANGELES,190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,2023,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,1996,,1.06
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,1997,,1.05
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,1998,,1.02
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,1999,,1.01
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2000,,1.09
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2001,,1.08
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2002,,1.16
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2003,,1.0
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2004,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2005,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2006,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2007,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2008,,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2009,1.7720402169,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2010,2.51892788990826,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2011,2.54610591805766,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2012,2.67641636828645,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2013,2.73979949937422,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2014,2.64086581096849,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2015,2.539772378516625,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2016,2.749212130177514,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2017,2.8150458699472756,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2018,3.0520242424242423,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2019,2.9102903047091413,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2020,2.9601699999999993,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2021,3.336780000000001,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2022,2.7825739726027403,
LOS ANGELES,190541,MONROVIA MEMORIAL HOSPITAL,2023,2.671976,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,1996,,0.72
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,1997,,0.78
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,1998,,0.74
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,1999,,0.76
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2000,,0.73
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2001,,0.71
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2002,,0.69
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2003,,0.66
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2004,,0.71
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2005,,0.72
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2006,,0.72
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2007,,0.7693898443
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2008,0.84,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2009,0.8271780709,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2010,0.834446384,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2011,0.822967908178778,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2012,0.844964784456587,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2013,0.87423802559415,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2014,0.821428325508607,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2015,0.8249299125756561,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2016,0.9050889632107022,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2017,0.9003991769547331,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2018,0.9563990243902446,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2019,0.9692522738548045,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2020,1.1228876854297913,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2021,1.4722390155728573,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2022,1.3621617073170724,
LOS ANGELES,190547,MONTEREY PARK HOSPITAL,2023,1.3771892405063284,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,1996,,1.23
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,1997,,1.08
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,1998,,1.16
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,1999,,1.07
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2000,,1.04
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2001,,1.09
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2002,,1.04
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2003,,1.0
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2004,,1.01
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2005,,1.03
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2006,,0.95
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2007,,0.9280936471
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2008,0.97,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2009,0.9370631318,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2010,0.942906806282723,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2011,0.964653424657534,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2012,0.994485661764706,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2013,1.03638310502283,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2014,1.09300707070707,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2015,1.120124193548387,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2016,1.0729947368421053,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2017,1.0840557251908398,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2018,1.0972809523809524,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2019,1.2082340206185567,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2020,1.3543276119402985,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2021,1.335412222222222,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2022,1.3495494047619045,
LOS ANGELES,190552,MOTION PICTURE AND TELEVISION HOSPITAL,2023,1.3493094444444445,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,1996,,1.19
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,1997,,1.23
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,1998,,1.24
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,1999,,1.26
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2000,,1.26
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2001,,1.31
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2002,,1.32
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2003,,1.31
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2004,,1.33
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2005,,1.34
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2006,,1.33
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2007,,1.3672090573
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2008,1.43,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2009,1.4568850025,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2010,1.45820942743009,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2011,1.53546972625947,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2012,1.57750114872384,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2013,1.64217406192143,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2014,1.7222907279302,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2015,1.7950089018008435,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2016,1.8650748385820408,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2017,1.922979253292696,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2018,1.8932705323331027,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2019,1.9097411117909613,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2020,1.991151064818553,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2021,2.096726021872177,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2022,2.1421548717017673,
LOS ANGELES,190555,CEDARS-SINAI MEDICAL CENTER,2023,2.1958189813789635,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,1996,,1.8
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,1997,,1.83
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,1998,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,1999,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2000,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2001,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2002,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2003,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2004,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2005,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2006,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2007,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2008,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2009,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2010,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2011,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2012,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2013,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2014,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2015,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2016,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2017,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2018,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2019,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2020,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2021,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2022,,
LOS ANGELES,190559,NEWHALL COMMUNITY HOSPITAL,2023,,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,1996,,1.1
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,1997,,1.08
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,1998,,1.1
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,1999,,1.12
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2000,,1.09
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2001,,1.1
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2002,,1.07
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2003,,1.1
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2004,,1.09
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2005,,1.08
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2006,,1.1
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2007,,1.102045184
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2008,1.15,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2009,1.2013703788,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2010,1.23178928992919,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2011,1.23144275710951,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2012,1.25677064269857,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2013,1.31574984650575,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2014,1.33250127515058,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2015,1.348162990629711,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2016,1.447512596951057,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2017,1.5469906103904656,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2018,1.5925363404363901,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2019,1.6249003242752442,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2020,1.7274217954345918,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2021,1.8207128090366587,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2022,1.7696616889077164,
LOS ANGELES,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,2023,1.7907727599520695,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,1996,,0.9
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,1997,,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,1998,,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,1999,,0.93
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2000,,0.97
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2001,,0.91
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2002,,0.87
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2003,,0.91
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2004,,0.98
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2005,,1.05
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2006,,1.27
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2007,,1.4651690754
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2008,1.41,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2009,1.363988831,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2010,1.37075162586774,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2011,1.3294590053286,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2012,1.5284647696477,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2013,1.55632051189618,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2014,1.59850611222445,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2015,1.5341911333571687,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2016,1.6039883075842702,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2017,1.676683626335746,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2018,1.638436549100968,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2019,1.6143601928832723,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2020,1.7123760951188984,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2021,1.8086045810978124,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2022,1.647889485294117,
LOS ANGELES,190570,NORWALK COMMUNITY HOSPITAL,2023,1.6908383171070944,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,1996,,1.14
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,1997,,1.18
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,1998,,1.24
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,1999,,1.31
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2000,,1.32
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2001,,1.33
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2002,,1.26
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2003,,1.26
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2004,,1.29
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2005,,1.34
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2006,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2007,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2008,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2009,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2010,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2011,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2012,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2013,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2014,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2015,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2016,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2017,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2018,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2019,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2020,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2021,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2022,,
LOS ANGELES,190581,ORTHOPAEDIC HOSPITAL,2023,,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,1996,,1.0
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,1997,,1.02
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,1998,,1.02
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,1999,,1.01
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2000,,1.0
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2001,,0.96
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2002,,0.93
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2003,,0.99
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2004,,0.9
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2005,,0.92
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2006,,0.94
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2007,,1.0001326853
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2008,1.06,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2009,1.0663454136,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2010,1.12261829268293,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2011,1.16729410780447,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2012,1.2115807926088,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2013,1.20900275085145,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2014,1.04362326592011,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2015,1.0337100438936226,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2016,1.0895488788107834,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2017,1.1529263695246463,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2018,1.206318752774079,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2019,1.1966726477715728,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2020,1.2150646296720933,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2021,1.2410934165442973,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2022,1.2436427239965209,
LOS ANGELES,190587,COLLEGE MEDICAL CENTER,2023,1.2955859819997542,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,1996,,1.06
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,1997,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,1998,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,1999,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2000,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2001,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2002,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2003,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2004,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2005,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2006,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2007,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2008,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2009,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2010,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2011,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2012,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2013,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2014,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2015,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2016,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2017,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2018,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2019,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2020,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2021,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2022,,
LOS ANGELES,190595,DESERT PALMS COMMUNITY HOSPITAL,2023,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,1996,,0.64
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,1997,,0.65
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,1998,,0.72
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,1999,,0.66
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2000,,0.65
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2001,,0.65
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2002,,0.67
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2003,,0.65
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2004,,0.68
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2005,,0.71
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2006,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2007,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2008,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2009,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2010,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2011,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2012,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2013,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2014,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2015,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2016,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2017,,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2018,4.087739087301588,
LOS ANGELES,190599,KINDRED HOSPITAL PARAMOUNT,2019,3.7308106995884778,
